,name,numPixel_noRoad,numPixel_pavedRoad,numPixel_unpavedRoad,sumPixels,relative_noRoad,relative_pavedRoad,relative_unpavedRoad
880,20180427_020503_103c_3B_0149.tif,262144,0,0,262144,1.0,0.0,0.0
881,20180427_020503_103c_3B_0206.tif,261580,0,564,262144,0.9978485107421875,0.0,0.0021514892578125
882,20180427_020503_103c_3B_0112.tif,262144,0,0,262144,1.0,0.0,0.0
883,20180419_074324_0c43_3B_0002.tif,254626,0,7518,262144,0.9713211059570312,0.0,0.02867889404296875
884,20180419_074326_0c43_3B_0077.tif,258128,271,3745,262144,0.98468017578125,0.001033782958984375,0.014286041259765625
885,20180419_074324_1_0c43_3B_0064.tif,260101,0,2043,262144,0.9922065734863281,0.0,0.007793426513671875
886,20180427_020501_103c_3B_0139.tif,262144,0,0,262144,1.0,0.0,0.0
887,20180427_020346_103a_3B_0084.tif,257012,0,5132,262144,0.9804229736328125,0.0,0.0195770263671875
888,20180427_020502_103c_3B_0095.tif,262144,0,0,262144,1.0,0.0,0.0
889,20180427_020502_103c_3B_0082.tif,261031,0,1113,262144,0.9957542419433594,0.0,0.004245758056640625
890,20170920_015736_0f28_3B_0162.tif,262144,0,0,262144,1.0,0.0,0.0
891,20180724_094554_0e19_3B_0169.tif,257231,0,4913,262144,0.9812583923339844,0.0,0.018741607666015625
892,20180419_074323_0c43_3B_0100.tif,257675,242,4227,262144,0.9829521179199219,0.00092315673828125,0.016124725341796875
893,20180427_020502_103c_3B_0107.tif,259607,0,2537,262144,0.9903221130371094,0.0,0.009677886962890625
894,20180427_020501_103c_3B_0037.tif,262144,0,0,262144,1.0,0.0,0.0
895,20180427_020503_103c_3B_0120.tif,262003,0,141,262144,0.9994621276855469,0.0,0.000537872314453125
896,20180419_074323_0c43_3B_0050.tif,254869,110,7165,262144,0.9722480773925781,0.00041961669921875,0.027332305908203125
897,20180310_020202_1040_3B_0133.tif,262144,0,0,262144,1.0,0.0,0.0
898,20180310_020202_1040_3B_0090.tif,261449,695,0,262144,0.9973487854003906,0.002651214599609375,0.0
899,20170815_005030_0c0b_3B_0029.tif,262144,0,0,262144,1.0,0.0,0.0
900,20180427_020347_103a_3B_0194.tif,259527,0,2617,262144,0.9900169372558594,0.0,0.009983062744140625
901,20180427_020501_103c_3B_0116.tif,262144,0,0,262144,1.0,0.0,0.0
902,20171013_232848_0c46_3B_0100.tif,260819,0,1325,262144,0.9949455261230469,0.0,0.005054473876953125
903,20180427_020502_103c_3B_0036.tif,262144,0,0,262144,1.0,0.0,0.0
904,20180427_020502_103c_3B_0145.tif,262144,0,0,262144,1.0,0.0,0.0
905,20180427_020501_103c_3B_0050.tif,262144,0,0,262144,1.0,0.0,0.0
906,20180419_074325_0c43_3B_0051.tif,241390,18387,2367,262144,0.9208297729492188,0.07014083862304688,0.009029388427734375
907,20180427_020502_103c_3B_0172.tif,262144,0,0,262144,1.0,0.0,0.0
908,20180427_020347_103a_3B_0195.tif,259252,0,2892,262144,0.9889678955078125,0.0,0.0110321044921875
909,20180419_074326_0c43_3B_0046.tif,243936,13846,4362,262144,0.9305419921875,0.05281829833984375,0.01663970947265625
910,20180419_074324_1_0c43_3B_0080.tif,262127,0,17,262144,0.9999351501464844,0.0,6.4849853515625e-05
911,20180504_094435_0e19_3B_0096.tif,261862,0,282,262144,0.9989242553710938,0.0,0.00107574462890625
912,20180427_020346_103a_3B_0114.tif,262144,0,0,262144,1.0,0.0,0.0
913,20180419_074325_0c43_3B_0050.tif,255271,3308,3565,262144,0.9737815856933594,0.0126190185546875,0.013599395751953125
914,20180724_094554_0e19_3B_0097.tif,252298,1091,8755,262144,0.9624404907226562,0.004161834716796875,0.033397674560546875
915,20180419_074324_1_0c43_3B_0016.tif,254634,4706,2804,262144,0.9713516235351562,0.01795196533203125,0.0106964111328125
916,20180427_020503_103c_3B_0078.tif,262144,0,0,262144,1.0,0.0,0.0
917,20180310_020202_1040_3B_0026.tif,261067,0,1077,262144,0.9958915710449219,0.0,0.004108428955078125
918,20170920_015736_0f28_3B_0137.tif,262144,0,0,262144,1.0,0.0,0.0
919,20180427_020347_103a_3B_0012.tif,262144,0,0,262144,1.0,0.0,0.0
920,20180427_020504_103c_3B_0173.tif,262144,0,0,262144,1.0,0.0,0.0
921,20180419_074324_1_0c43_3B_0089.tif,259142,0,3002,262144,0.9885482788085938,0.0,0.01145172119140625
922,20180427_020346_103a_3B_0113.tif,262144,0,0,262144,1.0,0.0,0.0
923,20180427_020502_103c_3B_0110.tif,262144,0,0,262144,1.0,0.0,0.0
924,20170920_015736_0f28_3B_0079.tif,262144,0,0,262144,1.0,0.0,0.0
925,20180427_020501_103c_3B_0065.tif,261510,0,634,262144,0.9975814819335938,0.0,0.00241851806640625
926,20180427_020501_103c_3B_0167.tif,262144,0,0,262144,1.0,0.0,0.0
927,20180504_094435_0e19_3B_0186.tif,257268,0,4876,262144,0.9813995361328125,0.0,0.0186004638671875
928,20170920_015736_0f28_3B_0148.tif,262144,0,0,262144,1.0,0.0,0.0
929,20180606_020625_0f1b_3B_0166.tif,262144,0,0,262144,1.0,0.0,0.0
930,20180427_020502_103c_3B_0124.tif,260806,0,1338,262144,0.9948959350585938,0.0,0.00510406494140625
931,20180724_094554_0e19_3B_0079.tif,253380,0,8764,262144,0.9665679931640625,0.0,0.0334320068359375
932,20180606_020625_0f1b_3B_0136.tif,262144,0,0,262144,1.0,0.0,0.0
933,20180427_020346_103a_3B_0036.tif,262144,0,0,262144,1.0,0.0,0.0
934,20180504_094435_0e19_3B_0121.tif,250821,2751,8572,262144,0.9568061828613281,0.010494232177734375,0.0326995849609375
935,20180427_020346_103a_3B_0094.tif,257868,2946,1330,262144,0.9836883544921875,0.01123809814453125,0.00507354736328125
936,20180310_020202_1040_3B_0142.tif,262144,0,0,262144,1.0,0.0,0.0
937,20170920_015736_0f28_3B_0129.tif,262144,0,0,262144,1.0,0.0,0.0
938,20170815_005028_0c0b_3B_0092.tif,262144,0,0,262144,1.0,0.0,0.0
939,20180724_094554_0e19_3B_0178.tif,257187,1256,3701,262144,0.9810905456542969,0.004791259765625,0.014118194580078125
940,20180310_020202_1040_3B_0159.tif,262144,0,0,262144,1.0,0.0,0.0
941,20170920_015736_0f28_3B_0072.tif,262144,0,0,262144,1.0,0.0,0.0
942,20170815_005030_0c0b_3B_0082.tif,260231,0,1913,262144,0.9927024841308594,0.0,0.007297515869140625
943,20170920_015736_0f28_3B_0109.tif,262144,0,0,262144,1.0,0.0,0.0
944,20180427_020503_103c_3B_0113.tif,262114,0,30,262144,0.9998855590820312,0.0,0.00011444091796875
945,20180427_020347_103a_3B_0052.tif,258257,0,3887,262144,0.9851722717285156,0.0,0.014827728271484375
946,20180427_020502_103c_3B_0050.tif,261412,0,732,262144,0.9972076416015625,0.0,0.0027923583984375
947,20180504_094435_0e19_3B_0088.tif,251937,0,10207,262144,0.9610633850097656,0.0,0.038936614990234375
948,20180427_020502_103c_3B_0090.tif,258847,0,3297,262144,0.9874229431152344,0.0,0.012577056884765625
949,20180427_020347_103a_3B_0130.tif,258259,684,3201,262144,0.9851799011230469,0.0026092529296875,0.012210845947265625
950,20180427_020502_103c_3B_0049.tif,262144,0,0,262144,1.0,0.0,0.0
951,20180419_074323_0c43_3B_0028.tif,257739,0,4405,262144,0.9831962585449219,0.0,0.016803741455078125
952,20180427_020504_103c_3B_0183.tif,262144,0,0,262144,1.0,0.0,0.0
953,20180310_020202_1040_3B_0028.tif,260347,0,1797,262144,0.9931449890136719,0.0,0.006855010986328125
954,20180724_094554_0e19_3B_0022.tif,259919,0,2225,262144,0.9915122985839844,0.0,0.008487701416015625
955,20180419_074323_0c43_3B_0066.tif,255999,0,6145,262144,0.9765586853027344,0.0,0.023441314697265625
956,20180427_020501_103c_3B_0187.tif,262144,0,0,262144,1.0,0.0,0.0
957,20180427_020346_103a_3B_0098.tif,261666,0,478,262144,0.9981765747070312,0.0,0.00182342529296875
958,20170815_005030_0c0b_3B_0017.tif,262123,0,21,262144,0.9999198913574219,0.0,8.0108642578125e-05
959,20170815_005028_0c0b_3B_0005.tif,262144,0,0,262144,1.0,0.0,0.0
960,20170920_015736_0f28_3B_0202.tif,262144,0,0,262144,1.0,0.0,0.0
961,20180419_074326_0c43_3B_0099.tif,259576,1109,1459,262144,0.990203857421875,0.004230499267578125,0.005565643310546875
962,20180504_094435_0e19_3B_0081.tif,251363,0,10781,262144,0.9588737487792969,0.0,0.041126251220703125
963,20180427_020501_103c_3B_0110.tif,261092,0,1052,262144,0.9959869384765625,0.0,0.0040130615234375
964,20180504_094435_0e19_3B_0104.tif,256401,0,5743,262144,0.9780921936035156,0.0,0.021907806396484375
965,20180606_020625_0f1b_3B_0010.tif,262144,0,0,262144,1.0,0.0,0.0
966,20170815_005030_0c0b_3B_0054.tif,259837,2307,0,262144,0.9911994934082031,0.008800506591796875,0.0
967,20180427_020504_103c_3B_0158.tif,262144,0,0,262144,1.0,0.0,0.0
968,20180606_020625_0f1b_3B_0137.tif,262144,0,0,262144,1.0,0.0,0.0
969,20180427_020503_103c_3B_0162.tif,262144,0,0,262144,1.0,0.0,0.0
970,20180427_020347_103a_3B_0050.tif,258275,0,3869,262144,0.9852409362792969,0.0,0.014759063720703125
971,20180606_020625_0f1b_3B_0064.tif,262144,0,0,262144,1.0,0.0,0.0
972,20180419_074324_0c43_3B_0026.tif,252139,3498,6507,262144,0.9618339538574219,0.01334381103515625,0.024822235107421875
973,20180427_020346_103a_3B_0014.tif,262144,0,0,262144,1.0,0.0,0.0
974,20180427_020347_103a_3B_0108.tif,250244,5619,6281,262144,0.9546051025390625,0.021434783935546875,0.023960113525390625
975,20180427_020347_103a_3B_0051.tif,258103,0,4041,262144,0.9845848083496094,0.0,0.015415191650390625
976,20180427_020347_103a_3B_0038.tif,262144,0,0,262144,1.0,0.0,0.0
977,20170920_015736_0f28_3B_0208.tif,262144,0,0,262144,1.0,0.0,0.0
978,20180310_020202_1040_3B_0093.tif,262144,0,0,262144,1.0,0.0,0.0
979,20180427_020347_103a_3B_0146.tif,261227,0,917,262144,0.9965019226074219,0.0,0.003498077392578125
980,20170815_005028_0c0b_3B_0078.tif,260764,0,1380,262144,0.9947357177734375,0.0,0.0052642822265625
981,20180427_020504_103c_3B_0044.tif,262144,0,0,262144,1.0,0.0,0.0
982,20180427_020503_103c_3B_0165.tif,257520,0,4624,262144,0.98236083984375,0.0,0.01763916015625
983,20180427_020347_103a_3B_0151.tif,258655,2498,991,262144,0.9866905212402344,0.00952911376953125,0.003780364990234375
984,20180419_074326_0c43_3B_0025.tif,251244,4334,6566,262144,0.9584197998046875,0.01653289794921875,0.02504730224609375
985,20180427_020347_103a_3B_0093.tif,259454,0,2690,262144,0.9897384643554688,0.0,0.01026153564453125
986,20180427_020347_103a_3B_0078.tif,256910,0,5234,262144,0.9800338745117188,0.0,0.01996612548828125
987,20180427_020347_103a_3B_0102.tif,261833,0,311,262144,0.9988136291503906,0.0,0.001186370849609375
988,20180504_094435_0e19_3B_0132.tif,261431,0,713,262144,0.9972801208496094,0.0,0.002719879150390625
989,20180724_094554_0e19_3B_0028.tif,250396,3082,8666,262144,0.9551849365234375,0.01175689697265625,0.03305816650390625
990,20180606_020625_0f1b_3B_0150.tif,262144,0,0,262144,1.0,0.0,0.0
991,20180427_020501_103c_3B_0078.tif,262144,0,0,262144,1.0,0.0,0.0
992,20170815_005030_0c0b_3B_0131.tif,262144,0,0,262144,1.0,0.0,0.0
993,20170920_015736_0f28_3B_0087.tif,262144,0,0,262144,1.0,0.0,0.0
994,20180427_020347_103a_3B_0158.tif,262144,0,0,262144,1.0,0.0,0.0
995,20180427_020504_103c_3B_0119.tif,262144,0,0,262144,1.0,0.0,0.0
996,20171013_232848_0c46_3B_0106.tif,261659,0,485,262144,0.9981498718261719,0.0,0.001850128173828125
997,20180724_094554_0e19_3B_0212.tif,261911,0,233,262144,0.9991111755371094,0.0,0.000888824462890625
998,20171013_232848_0c46_3B_0114.tif,262144,0,0,262144,1.0,0.0,0.0
999,20170815_005030_0c0b_3B_0046.tif,261834,310,0,262144,0.9988174438476562,0.00118255615234375,0.0
1000,20180504_094435_0e19_3B_0078.tif,258869,0,3275,262144,0.9875068664550781,0.0,0.012493133544921875
1001,20180419_074324_0c43_3B_0046.tif,250817,6316,5011,262144,0.9567909240722656,0.0240936279296875,0.019115447998046875
1002,20171013_232848_0c46_3B_0003.tif,262144,0,0,262144,1.0,0.0,0.0
1003,20180504_094435_0e19_3B_0057.tif,253861,905,7378,262144,0.9684028625488281,0.003452301025390625,0.02814483642578125
1004,20180419_074326_0c43_3B_0054.tif,248651,1087,12406,262144,0.9485282897949219,0.004146575927734375,0.04732513427734375
1005,20180310_020202_1040_3B_0172.tif,257400,0,4744,262144,0.981903076171875,0.0,0.018096923828125
1006,20180427_020347_103a_3B_0176.tif,261212,0,932,262144,0.9964447021484375,0.0,0.0035552978515625
1007,20180427_020502_103c_3B_0176.tif,262144,0,0,262144,1.0,0.0,0.0
1008,20180419_074325_0c43_3B_0074.tif,256037,1004,5103,262144,0.9767036437988281,0.0038299560546875,0.019466400146484375
1009,20180724_094554_0e19_3B_0044.tif,246774,8797,6573,262144,0.9413681030273438,0.033557891845703125,0.025074005126953125
1010,20180606_020625_0f1b_3B_0176.tif,259188,0,2956,262144,0.9887237548828125,0.0,0.0112762451171875
1011,20180606_020625_0f1b_3B_0042.tif,262144,0,0,262144,1.0,0.0,0.0
1012,20180427_020347_103a_3B_0035.tif,260510,0,1634,262144,0.9937667846679688,0.0,0.00623321533203125
1013,20180504_094435_0e19_3B_0044.tif,244996,9886,7262,262144,0.9345855712890625,0.03771209716796875,0.02770233154296875
1014,20180606_020625_0f1b_3B_0167.tif,262144,0,0,262144,1.0,0.0,0.0
1015,20170815_005030_0c0b_3B_0092.tif,258365,2281,1498,262144,0.9855842590332031,0.008701324462890625,0.00571441650390625
1016,20180427_020346_103a_3B_0162.tif,257432,0,4712,262144,0.982025146484375,0.0,0.017974853515625
1017,20180310_020202_1040_3B_0108.tif,262144,0,0,262144,1.0,0.0,0.0
1018,20170815_005030_0c0b_3B_0074.tif,261233,0,911,262144,0.9965248107910156,0.0,0.003475189208984375
1019,20180427_020503_103c_3B_0107.tif,258091,0,4053,262144,0.9845390319824219,0.0,0.015460968017578125
1020,20180427_020346_103a_3B_0099.tif,259019,0,3125,262144,0.9880790710449219,0.0,0.011920928955078125
1021,20170815_005030_0c0b_3B_0006.tif,260520,1624,0,262144,0.993804931640625,0.006195068359375,0.0
1022,20180310_020202_1040_3B_0200.tif,255976,2680,3488,262144,0.976470947265625,0.010223388671875,0.0133056640625
1023,20170815_005030_0c0b_3B_0056.tif,262144,0,0,262144,1.0,0.0,0.0
1024,20170815_005030_0c0b_3B_0044.tif,261129,1015,0,262144,0.9961280822753906,0.003871917724609375,0.0
1025,20180419_074323_0c43_3B_0103.tif,258751,851,2542,262144,0.9870567321777344,0.003246307373046875,0.00969696044921875
1026,20180427_020504_103c_3B_0200.tif,262144,0,0,262144,1.0,0.0,0.0
1027,20180310_020202_1040_3B_0175.tif,260372,0,1772,262144,0.9932403564453125,0.0,0.0067596435546875
1028,20180427_020504_103c_3B_0058.tif,261374,0,770,262144,0.9970626831054688,0.0,0.00293731689453125
1029,20180427_020347_103a_3B_0104.tif,262144,0,0,262144,1.0,0.0,0.0
1030,20180427_020504_103c_3B_0007.tif,262144,0,0,262144,1.0,0.0,0.0
1031,20180606_020625_0f1b_3B_0126.tif,262144,0,0,262144,1.0,0.0,0.0
1032,20180504_094435_0e19_3B_0216.tif,261901,0,243,262144,0.9990730285644531,0.0,0.000926971435546875
1033,20180310_020202_1040_3B_0216.tif,262144,0,0,262144,1.0,0.0,0.0
1034,20170920_015736_0f28_3B_0027.tif,262144,0,0,262144,1.0,0.0,0.0
1035,20180419_074324_0c43_3B_0035.tif,253949,1766,6429,262144,0.9687385559082031,0.00673675537109375,0.024524688720703125
1036,20180427_020503_103c_3B_0195.tif,262144,0,0,262144,1.0,0.0,0.0
1037,20180427_020504_103c_3B_0073.tif,259799,0,2345,262144,0.9910545349121094,0.0,0.008945465087890625
1038,20180427_020504_103c_3B_0167.tif,262144,0,0,262144,1.0,0.0,0.0
1039,20180310_020202_1040_3B_0037.tif,262144,0,0,262144,1.0,0.0,0.0
1040,20180427_020346_103a_3B_0031.tif,262144,0,0,262144,1.0,0.0,0.0
1041,20171013_232848_0c46_3B_0039.tif,262144,0,0,262144,1.0,0.0,0.0
1042,20180427_020501_103c_3B_0073.tif,261860,0,284,262144,0.9989166259765625,0.0,0.0010833740234375
1043,20180724_094554_0e19_3B_0021.tif,254491,0,7653,262144,0.9708061218261719,0.0,0.029193878173828125
1044,20180427_020504_103c_3B_0116.tif,260267,0,1877,262144,0.9928398132324219,0.0,0.007160186767578125
1045,20180427_020502_103c_3B_0022.tif,262144,0,0,262144,1.0,0.0,0.0
1046,20170815_005030_0c0b_3B_0119.tif,262144,0,0,262144,1.0,0.0,0.0
1047,20180427_020502_103c_3B_0083.tif,262144,0,0,262144,1.0,0.0,0.0
1048,20170815_005030_0c0b_3B_0101.tif,259702,2277,165,262144,0.9906845092773438,0.008686065673828125,0.000629425048828125
1049,20180419_074326_0c43_3B_0042.tif,253216,3727,5201,262144,0.9659423828125,0.014217376708984375,0.019840240478515625
1050,20170815_005030_0c0b_3B_0065.tif,259850,0,2294,262144,0.9912490844726562,0.0,0.00875091552734375
1051,20180419_074324_1_0c43_3B_0002.tif,250764,6007,5373,262144,0.9565887451171875,0.022914886474609375,0.020496368408203125
1052,20180427_020502_103c_3B_0004.tif,262144,0,0,262144,1.0,0.0,0.0
1053,20180427_020501_103c_3B_0146.tif,262144,0,0,262144,1.0,0.0,0.0
1054,20180427_020347_103a_3B_0148.tif,261889,0,255,262144,0.9990272521972656,0.0,0.000972747802734375
1055,20180427_020501_103c_3B_0158.tif,262144,0,0,262144,1.0,0.0,0.0
1056,20170920_015736_0f28_3B_0161.tif,262144,0,0,262144,1.0,0.0,0.0
1057,20180419_074324_1_0c43_3B_0017.tif,255923,3679,2542,262144,0.9762687683105469,0.014034271240234375,0.00969696044921875
1058,20180724_094554_0e19_3B_0034.tif,249278,4737,8129,262144,0.9509201049804688,0.018070220947265625,0.031009674072265625
1059,20170815_005028_0c0b_3B_0081.tif,261319,0,825,262144,0.9968528747558594,0.0,0.003147125244140625
1060,20180427_020504_103c_3B_0104.tif,261901,0,243,262144,0.9990730285644531,0.0,0.000926971435546875
1061,20180606_020625_0f1b_3B_0143.tif,262144,0,0,262144,1.0,0.0,0.0
1062,20180606_020625_0f1b_3B_0205.tif,262144,0,0,262144,1.0,0.0,0.0
1063,20180419_074324_1_0c43_3B_0096.tif,261609,0,535,262144,0.9979591369628906,0.0,0.002040863037109375
1064,20180427_020502_103c_3B_0053.tif,262144,0,0,262144,1.0,0.0,0.0
1065,20180504_094435_0e19_3B_0105.tif,254461,810,6873,262144,0.9706916809082031,0.00308990478515625,0.026218414306640625
1066,20170815_005030_0c0b_3B_0052.tif,262144,0,0,262144,1.0,0.0,0.0
1067,20180427_020501_103c_3B_0074.tif,262144,0,0,262144,1.0,0.0,0.0
1068,20180427_020502_103c_3B_0100.tif,258831,0,3313,262144,0.9873619079589844,0.0,0.012638092041015625
1069,20180606_020625_0f1b_3B_0033.tif,261513,622,9,262144,0.9975929260253906,0.00237274169921875,3.4332275390625e-05
1070,20180427_020501_103c_3B_0201.tif,262144,0,0,262144,1.0,0.0,0.0
1071,20180724_094554_0e19_3B_0119.tif,251070,2947,8127,262144,0.9577560424804688,0.011241912841796875,0.031002044677734375
1072,20170815_005030_0c0b_3B_0034.tif,262144,0,0,262144,1.0,0.0,0.0
1073,20180419_074325_0c43_3B_0035.tif,247071,11656,3417,262144,0.9425010681152344,0.044464111328125,0.013034820556640625
1074,20180504_094435_0e19_3B_0079.tif,252235,0,9909,262144,0.9622001647949219,0.0,0.037799835205078125
1075,20180310_020202_1040_3B_0071.tif,260197,0,1947,262144,0.9925727844238281,0.0,0.007427215576171875
1076,20180427_020502_103c_3B_0006.tif,262144,0,0,262144,1.0,0.0,0.0
1077,20180427_020503_103c_3B_0181.tif,262144,0,0,262144,1.0,0.0,0.0
1078,20170815_005028_0c0b_3B_0010.tif,262144,0,0,262144,1.0,0.0,0.0
1079,20180419_074323_0c43_3B_0039.tif,256114,1930,4100,262144,0.9769973754882812,0.00736236572265625,0.0156402587890625
1080,20180427_020503_103c_3B_0179.tif,262144,0,0,262144,1.0,0.0,0.0
1081,20180427_020502_103c_3B_0079.tif,262144,0,0,262144,1.0,0.0,0.0
1082,20180427_020346_103a_3B_0001.tif,261967,0,177,262144,0.9993247985839844,0.0,0.000675201416015625
1083,20180606_020625_0f1b_3B_0104.tif,262144,0,0,262144,1.0,0.0,0.0
1084,20170815_005028_0c0b_3B_0014.tif,262144,0,0,262144,1.0,0.0,0.0
1085,20180419_074324_0c43_3B_0007.tif,256501,409,5234,262144,0.9784736633300781,0.001560211181640625,0.01996612548828125
1086,20180427_020503_103c_3B_0173.tif,259788,0,2356,262144,0.9910125732421875,0.0,0.0089874267578125
1087,20180504_094435_0e19_3B_0083.tif,249829,5334,6981,262144,0.9530220031738281,0.02034759521484375,0.026630401611328125
1088,20180427_020503_103c_3B_0021.tif,262144,0,0,262144,1.0,0.0,0.0
1089,20180419_074324_1_0c43_3B_0010.tif,260279,941,924,262144,0.9928855895996094,0.003589630126953125,0.0035247802734375
1090,20180427_020502_103c_3B_0187.tif,260229,0,1915,262144,0.9926948547363281,0.0,0.007305145263671875
1091,20180724_094554_0e19_3B_0122.tif,246019,2177,13948,262144,0.9384880065917969,0.008304595947265625,0.0532073974609375
1092,20180427_020504_103c_3B_0111.tif,262144,0,0,262144,1.0,0.0,0.0
1093,20180419_074326_0c43_3B_0039.tif,252777,3836,5531,262144,0.9642677307128906,0.0146331787109375,0.021099090576171875
1094,20180724_094554_0e19_3B_0102.tif,256796,1102,4246,262144,0.9795989990234375,0.00420379638671875,0.01619720458984375
1095,20180427_020504_103c_3B_0201.tif,262144,0,0,262144,1.0,0.0,0.0
1096,20180427_020501_103c_3B_0034.tif,262144,0,0,262144,1.0,0.0,0.0
1097,20170920_015736_0f28_3B_0019.tif,262144,0,0,262144,1.0,0.0,0.0
1098,20180427_020347_103a_3B_0030.tif,262144,0,0,262144,1.0,0.0,0.0
1099,20180427_020501_103c_3B_0004.tif,262144,0,0,262144,1.0,0.0,0.0
1100,20180606_020625_0f1b_3B_0075.tif,262144,0,0,262144,1.0,0.0,0.0
1101,20180419_074325_0c43_3B_0106.tif,253606,4924,3614,262144,0.9674301147460938,0.0187835693359375,0.01378631591796875
1102,20180427_020502_103c_3B_0074.tif,260703,0,1441,262144,0.9945030212402344,0.0,0.005496978759765625
1103,20180419_074323_0c43_3B_0081.tif,261795,0,349,262144,0.9986686706542969,0.0,0.001331329345703125
1104,20180427_020346_103a_3B_0107.tif,257758,2640,1746,262144,0.9832687377929688,0.01007080078125,0.00666046142578125
1105,20180427_020346_103a_3B_0008.tif,262106,0,38,262144,0.9998550415039062,0.0,0.00014495849609375
1106,20180427_020502_103c_3B_0140.tif,262144,0,0,262144,1.0,0.0,0.0
1107,20180427_020347_103a_3B_0034.tif,262120,0,24,262144,0.999908447265625,0.0,9.1552734375e-05
1108,20170920_015736_0f28_3B_0169.tif,262144,0,0,262144,1.0,0.0,0.0
1109,20180427_020346_103a_3B_0151.tif,259198,0,2946,262144,0.9887619018554688,0.0,0.01123809814453125
1110,20180427_020347_103a_3B_0157.tif,262144,0,0,262144,1.0,0.0,0.0
1111,20180427_020502_103c_3B_0191.tif,262144,0,0,262144,1.0,0.0,0.0
1112,20170815_005030_0c0b_3B_0053.tif,259486,2658,0,262144,0.9898605346679688,0.01013946533203125,0.0
1113,20180419_074324_0c43_3B_0047.tif,251266,6489,4389,262144,0.9585037231445312,0.024753570556640625,0.016742706298828125
1114,20180427_020503_103c_3B_0029.tif,262144,0,0,262144,1.0,0.0,0.0
1115,20180427_020347_103a_3B_0008.tif,261778,0,366,262144,0.9986038208007812,0.0,0.00139617919921875
1116,20180427_020502_103c_3B_0063.tif,262144,0,0,262144,1.0,0.0,0.0
1117,20180504_094435_0e19_3B_0092.tif,253195,118,8831,262144,0.9658622741699219,0.00045013427734375,0.033687591552734375
1118,20180427_020502_103c_3B_0086.tif,261890,0,254,262144,0.9990310668945312,0.0,0.00096893310546875
1119,20170815_005028_0c0b_3B_0051.tif,262144,0,0,262144,1.0,0.0,0.0
1120,20180427_020501_103c_3B_0214.tif,262144,0,0,262144,1.0,0.0,0.0
1121,20180310_020202_1040_3B_0143.tif,262144,0,0,262144,1.0,0.0,0.0
1122,20180419_074324_0c43_3B_0000.tif,241266,18121,2757,262144,0.9203567504882812,0.06912612915039062,0.010517120361328125
1123,20180310_020202_1040_3B_0061.tif,260991,0,1153,262144,0.9956016540527344,0.0,0.004398345947265625
1124,20180606_020625_0f1b_3B_0004.tif,262144,0,0,262144,1.0,0.0,0.0
1125,20180419_074324_0c43_3B_0083.tif,260190,537,1417,262144,0.9925460815429688,0.002048492431640625,0.005405426025390625
1126,20180419_074324_0c43_3B_0009.tif,260645,0,1499,262144,0.9942817687988281,0.0,0.005718231201171875
1127,20170920_015736_0f28_3B_0008.tif,262144,0,0,262144,1.0,0.0,0.0
1128,20180427_020346_103a_3B_0155.tif,257762,0,4382,262144,0.9832839965820312,0.0,0.01671600341796875
1129,20180427_020501_103c_3B_0114.tif,262144,0,0,262144,1.0,0.0,0.0
1130,20180427_020347_103a_3B_0042.tif,258611,0,3533,262144,0.9865226745605469,0.0,0.013477325439453125
1131,20180419_074323_0c43_3B_0034.tif,249000,6652,6492,262144,0.949859619140625,0.0253753662109375,0.0247650146484375
1132,20180419_074323_0c43_3B_0051.tif,256842,0,5302,262144,0.9797744750976562,0.0,0.02022552490234375
1133,20180427_020346_103a_3B_0165.tif,257435,2428,2281,262144,0.9820365905761719,0.0092620849609375,0.008701324462890625
1134,20180427_020347_103a_3B_0179.tif,258843,2546,755,262144,0.9874076843261719,0.00971221923828125,0.002880096435546875
1135,20170815_005030_0c0b_3B_0030.tif,261631,0,513,262144,0.9980430603027344,0.0,0.001956939697265625
1136,20170815_005028_0c0b_3B_0041.tif,262144,0,0,262144,1.0,0.0,0.0
1137,20180427_020346_103a_3B_0064.tif,258632,2031,1481,262144,0.986602783203125,0.007747650146484375,0.005649566650390625
1138,20180504_094435_0e19_3B_0012.tif,253099,0,9045,262144,0.9654960632324219,0.0,0.034503936767578125
1139,20180419_074325_0c43_3B_0098.tif,259534,1738,872,262144,0.9900436401367188,0.00662994384765625,0.003326416015625
1140,20170920_015736_0f28_3B_0215.tif,262144,0,0,262144,1.0,0.0,0.0
1141,20180427_020347_103a_3B_0114.tif,260505,0,1639,262144,0.9937477111816406,0.0,0.006252288818359375
1142,20180504_094435_0e19_3B_0005.tif,253857,683,7604,262144,0.9683876037597656,0.002605438232421875,0.0290069580078125
1143,20180504_094435_0e19_3B_0033.tif,250505,4536,7103,262144,0.9556007385253906,0.017303466796875,0.027095794677734375
1144,20180427_020346_103a_3B_0172.tif,257848,2365,1931,262144,0.983612060546875,0.009021759033203125,0.007366180419921875
1145,20180427_020503_103c_3B_0171.tif,262144,0,0,262144,1.0,0.0,0.0
1146,20180724_094554_0e19_3B_0154.tif,251518,0,10626,262144,0.9594650268554688,0.0,0.04053497314453125
1147,20180427_020501_103c_3B_0173.tif,262144,0,0,262144,1.0,0.0,0.0
1148,20180419_074325_0c43_3B_0069.tif,257716,0,4428,262144,0.9831085205078125,0.0,0.0168914794921875
